"","asof_date","Estimate_Z","Estimate_NumStats","Estimate_reZ","USARGDP","USARGDP_chng_offset","USARGDP_chng_offset_120mZ","USARGDP_chng_offset_120mma","USARGDP_chng_offset_120msd","Estimate_RGDPTerms","USAAutoSales_1x6mma_120mZ","USAConsConf_1x6mma_120mZ","USAConstExpend_1x6mma_120mZ","USADurGoods_1x6mma_120mZ","USADurGoodsxTrans_1x6mma_120mZ","USAEmpStateManuf_120mZ","USAExistHomeSales_1x6mma_120mZ","USAHomePermits_1x6mma_120mZ","USAHomeStarts_1x6mma_120mZ","USAIndProd_1x6mma_120mZ","USAInitClaims_1x6mma_Inverted_120mZ","USANAHB_120mZ","USANewHomeSales_1x6mma_120mZ","USANewOrdersManufxTrans_1x6mma_120mZ","USAPendHomeSales_1x6mma_120mZ","USAPMIChicago_120mZ","USAPMIManuf_120mZ","USAPMIServices_120mZ","USARetSales_1x6mma_120mZ","USATippEconOpt_120mZ","USATotEmp_1x6mma_120mZ"
"346",1984-10-01,-0.39637113280053,21,-0.535101029280716,7396,0.0359795570698465,0.0810540902466738,0.0295475394873291,0.0404762904878334,0.00788863478582416,NA,-0.449585347146483,0.0586669865893193,NA,NA,NA,-1.05845979304743,-1.04467020284498,-0.915293285320765,0.166360956111626,-0.529415284117541,NA,-0.89768996684857,NA,NA,0.649423740907772,-0.119748936687086,NA,NA,NA,-0.219671328401704
"347",1984-11-01,-0.232463243386052,21,-0.31382537857117,7396,0.0359795570698465,0.0671867790460999,0.0301249569497088,0.0403418239875628,0.0174646687645605,NA,-0.462812046105847,0.151885176228131,NA,NA,NA,-1.04125043922601,-0.927201762990073,-0.364521273377616,-0.0754038105015478,-0.166064926715291,NA,0.565536138977976,NA,NA,0.142942628233754,-0.0400887786118352,NA,NA,NA,-0.340116583158213
"348",1984-12-01,-0.113189954112392,21,-0.15280643805173,7396,0.0359795570698465,0.0529982933075491,0.0307023744120886,0.040198544852206,0.0245597779583603,NA,0.311107093198689,0.117034311749438,NA,NA,NA,-0.759207730102028,-0.874618889270398,-0.735035050587338,-0.233951322406561,0.147724831353276,NA,0.819670613199601,NA,NA,0.0824457958397981,-0.107006062667078,NA,NA,NA,-0.0132530855437141
"349",1985-01-01,-0.127476482816718,21,-0.17209325180257,7469.5,0.0383720930232556,0.106562070591602,0.0312279526155751,0.0398447427260673,0.0243709412726093,NA,-0.646229055083082,-0.254727897992733,NA,NA,NA,0.0509243903689835,0.0944391223312981,-0.124983218051017,-0.116880960106108,0.113299970800602,NA,-0.569624128231758,NA,NA,-0.0689239015031374,-0.0940523386469105,NA,NA,NA,0.21451670512996
"350",1985-02-01,-0.102084945460089,21,-0.137814676371121,7469.5,0.0383720930232556,0.0965898862892846,0.0317535308190615,0.0394807159271467,0.0263125087306616,NA,-0.0263988661741693,-0.120559521135912,NA,NA,NA,0.165921376950183,0.167881800729878,-0.362540829179393,-0.149002054167591,-0.21448736183416,NA,-0.493391485009005,NA,NA,-0.0215904967851818,-0.149788922658478,NA,NA,NA,0.0810219592028465
"351",1985-03-01,0.145920609259325,21,0.196992822500088,7469.5,0.0383720930232556,0.0865167570513029,0.032279109022548,0.0391061789219493,0.0399827455855762,NA,0.122689230277289,0.0445333744671201,NA,NA,NA,0.985147379490588,0.305191183739822,0.223181848768453,-0.315000629216989,0.1704367992766,NA,0.206896320824065,NA,NA,-0.0167777828695019,-0.214448927417999,NA,NA,NA,0.0932779045131252
"352",1985-04-01,-0.0977234244527261,21,-0.13192662301118,7537.9,0.0497222036280873,0.39237123309527,0.0328463514844991,0.0386557368765967,0.027746630658361,NA,-0.740683733442981,-0.126945485691095,NA,NA,NA,0.464023939221751,0.17113934425212,-0.288508878698463,-0.145461769483755,-0.421562017638152,NA,0.463135819773822,NA,NA,-0.37551165581738,-0.488038976697204,NA,NA,NA,0.413455745241349
"353",1985-05-01,0.162876397746245,21,0.219883136957431,7537.9,0.0497222036280873,0.392119780767514,0.0334135939464502,0.0381914888587768,0.0418112583217929,NA,0.294207166085787,0.123628805903425,NA,NA,NA,0.612858268712823,0.335575165350848,0.576353236711223,-0.154722430222802,-0.0784851925525259,NA,0.271053153905439,NA,NA,0.379441196506158,-0.456084018824322,NA,NA,NA,-0.112184976367353
"354",1985-06-01,-0.197544269418912,21,-0.266684763715531,7537.9,0.0497222036280873,0.391868392102766,0.0339808364084014,0.037712925015274,0.0239233739116815,NA,-0.224491190761141,-0.0930795404426974,NA,NA,NA,0.325539108379446,-0.203524278600275,0.459163503030551,-0.416561258850697,-0.245098533079332,NA,-0.349708936020177,NA,NA,-0.393599135733003,-0.599264978999338,NA,NA,NA,-0.43236172253137
"355",1985-07-01,-0.182556498191706,21,-0.246451272558803,7655.2,0.0463524323750648,0.304658146141417,0.0343752697204925,0.0375069973825946,0.0251316224856924,NA,0.0800232727979041,0.0268606775003781,NA,NA,NA,0.204957552906038,0.00180695215697891,-0.311903721515876,-0.378143177266019,0.0486408800062016,NA,0.385658188452935,NA,NA,-0.219192252056843,-0.517384793029254,NA,NA,NA,-1.32944506006121
